CodigoPLU,CodigoFLU,OperadoraSigla
855000,,UFC-Altamira
861002,,CONSTRUFAM-LoteC
863011,,CPRM-SUREG-PV
865000,,CONSTRUFAM-LoteC
867002,,CONSTRUFAM-LoteC
937013,,CPRM-SUREG-SA
938029,,CPRM-SUREG-SA
938030,,CPRM-SUREG-SA
938031,,CPRM-SUREG-SA
939017,,CPRM-SUREG-SA
939020,,CPRM-SUREG-SA
939021,,CPRM-SUREG-SA
939022,,CPRM-SUREG-SA
939023,,CPRM-SUREG-SA
939024,,CPRM-SUREG-SA
940018,,CPRM-SUREG-SA
940025,,CPRM-SUREG-SA
940028,,CPRM-SUREG-SA
940039,,CPRM-SUREG-SA
941016,,CPRM-SUREG-SA
941017,,CPRM-SUREG-SA
941018,,CPRM-SUREG-SA
942027,,CPRM-SUREG-SA
942028,,CPRM-SUREG-TE
942029,,CPRM-SUREG-SA
943013,,CPRM-SUREG-SA
943014,,CPRM-SUREG-SA
943015,,CPRM-SUREG-SA
946003,,CPRM-SUREG-TE
946005,,CPRM-SUREG-TE
947001,,CPRM-SUREG-GO
949000,,CPRM-SUREG-GO
949001,,CPRM-SUREG-GO
949003,,CPRM-SUREG-GO
950000,,CPRM-SUREG-GO
950001,,CPRM-SUREG-GO
950002,,CPRM-SUREG-GO
950003,,CPRM-SUREG-GO
951000,,CPRM-SUREG-GO
954002,,CPRM-SUREG-GO
956000,,CPRM-SUREG-GO
956002,,CPRM-SUREG-GO
957001,,CPRM-SUREG-GO
957002,,CPRM-SUREG-GO
958002,,CPRM-SUREG-GO
958004,,CPRM-SUREG-GO
961003,,CPRM-SUREG-PV
962000,,CPRM-SUREG-PV
962001,,CPRM-SUREG-PV
963001,,CPRM-SUREG-PV
963004,,CPRM-SUREG-PV
966000,,CPRM-SUREG-PV
966001,,CPRM-SUREG-PV
967004,,CPRM-SUREG-PV
967005,,CPRM-SUREG-PV
968004,,CPRM-SUREG-PV
1036007,,CPRM-SUREG-SA
1036063,,CPRM-SUREG-SA
1037049,,CPRM-SUREG-SA
1037078,,CPRM-SUREG-SA
1037079,,CPRM-SUREG-SA
1037080,,CPRM-SUREG-SA
1038031,,CPRM-SUREG-SA
1039025,,CPRM-SUREG-SA
1039039,,CPRM-SUREG-SA
1039040,,CPRM-SUREG-SA
1040025,,CPRM-SUREG-SA
1040027,,CPRM-SUREG-SA
1040036,,CPRM-SUREG-SA
1041013,,CPRM-SUREG-SA
1041014,,CPRM-SUREG-SA
1041015,,CPRM-SUREG-SA
1041016,,CPRM-SUREG-SA
1042015,,CPRM-SUREG-SA
1042017,,CPRM-SUREG-SA
1043012,,CPRM-SUREG-SA
1043013,,CPRM-SUREG-SA
1044008,,CPRM-SUREG-TE
1045006,,CPRM-SUREG-SA
1045013,,CPRM-SUREG-SA
1045014,,CPRM-SUREG-SA
1046001,,CPRM-SUREG-GO
1046002,,CPRM-SUREG-SA
1046008,,CPRM-SUREG-SA
1046009,,CPRM-SUREG-SA
1046010,,CPRM-SUREG-SA
1047002,,CPRM-SUREG-GO
1047004,,CPRM-SUREG-GO
1048000,,CPRM-SUREG-GO
1048001,,CPRM-SUREG-GO
1048005,,CPRM-SUREG-GO
1049001,,CPRM-SUREG-GO
1049002,,CPRM-SUREG-GO
1049003,,CPRM-SUREG-GO
1050000,,CPRM-SUREG-GO
1050002,,CPRM-SUREG-GO
1051001,,CPRM-SUREG-GO
1052000,,UFC-Cuiaba
1053001,,UFC-Cuiaba
1054000,,CPRM-SUREG-GO
1054002,,CPRM-SUREG-GO
1055002,,CPRM-SUREG-GO
1055004,,CPRM-SUREG-GO
1056001,,CPRM-SUREG-GO
1057001,,CPRM-SUREG-GO
1058002,,CPRM-SUREG-GO
1058003,,CPRM-SUREG-GO
1058004,,CPRM-SUREG-GO
1058005,,CPRM-SUREG-GO
1060001,,CPRM-SUREG-PV
1061002,,CPRM-SUREG-PV
1061003,,CPRM-SUREG-PV
1062002,,CPRM-SUREG-PV
1062003,,CPRM-SUREG-PV
1062004,,CPRM-SUREG-PV
1063000,,CPRM-SUREG-PV
1063001,,CPRM-SUREG-PV
1067003,,CPRM-SUREG-PV
1137001,,CPRM-SUREG-SA
1137042,,CPRM-SUREG-SA
1138002,,CPRM-SUREG-SA
1139022,,CPRM-SUREG-SA
1140000,,CPRM-SUREG-SA
1140010,,CPRM-SUREG-SA
1140031,,CPRM-SUREG-SA
1142017,,CPRM-SUREG-SA
1142020,,CPRM-SUREG-SA
1145019,,CPRM-SUREG-SA
1145020,,CPRM-SUREG-SA
1145024,,CPRM-SUREG-SA
1145033,,CPRM-SUREG-SA
1146000,,CPRM-SUREG-GO
1146005,,CPRM-SUREG-SA
1146006,,CPRM-SUREG-SA
1147000,,CPRM-SUREG-GO
1147001,,CPRM-SUREG-GO
1147002,,CPRM-SUREG-GO
1149000,,CPRM-SUREG-GO
1149001,,CPRM-SUREG-GO
1149002,,CPRM-SUREG-GO
1150006,,CPRM-SUREG-GO
1151000,,CPRM-SUREG-GO
1152000,,UFC-Cuiaba
1154001,,UFC-Cuiaba
1154002,,UFC-Cuiaba
1154004,,CPRM-SUREG-GO
1156000,,CPRM-SUREG-GO
1156001,,CPRM-SUREG-GO
1156002,,CPRM-SUREG-GO
1156003,,CPRM-SUREG-GO
1157001,,CPRM-SUREG-GO
1157002,,CPRM-SUREG-GO
1158002,,CPRM-SUREG-GO
1158004,,CPRM-SUREG-GO
1160000,,CPRM-SUREG-PV
1161000,,CPRM-SUREG-PV
1161002,,CPRM-SUREG-PV
1161003,,CPRM-SUREG-PV
1162003,,CPRM-SUREG-PV
1163000,,CPRM-SUREG-PV
1237003,,CPRM-SUREG-SA
1238010,,CPRM-SUREG-SA
1238042,,CPRM-SUREG-SA
1238046,,CPRM-SUREG-SA
1238051,,CPRM-SUREG-SA
1239042,,CPRM-SUREG-SA
1240034,,CPRM-SUREG-SA
1241027,,CPRM-SUREG-SA
1241028,,CPRM-SUREG-SA
1241032,,CPRM-SUREG-SA
1242015,,CPRM-SUREG-SA
1243019,,CPRM-SUREG-SA
1243020,,CPRM-SUREG-SA
1243028,,CPRM-SUREG-SA
1244020,,CPRM-SUREG-SA
1244022,,CPRM-SUREG-SA
1244023,,CPRM-SUREG-SA
1244025,,CPRM-SUREG-SA
1244026,,CPRM-SUREG-SA
1244027,,CPRM-SUREG-SA
1245014,,CPRM-SUREG-SA
1245015,,CPRM-SUREG-SA
1245016,,CPRM-SUREG-SA
1245036,,CPRM-SUREG-SA
1245037,,CPRM-SUREG-SA
1245038,,CPRM-SUREG-SA
1245039,,CPRM-SUREG-SA
1245040,,CPRM-SUREG-SA
1245041,,CPRM-SUREG-SA
1245042,,CPRM-SUREG-SA
1245043,,CPRM-SUREG-SA
1245044,,CPRM-SUREG-SA
1245045,,CPRM-SUREG-SA
1245046,,CPRM-SUREG-SA
1245047,,CPRM-SUREG-SA
1245048,,CPRM-SUREG-SA
1245049,,CPRM-SUREG-SA
1245050,,CPRM-SUREG-SA
1245051,,CPRM-SUREG-SA
1245052,,CPRM-SUREG-SA
1245053,,CPRM-SUREG-SA
1245054,,CPRM-SUREG-SA
1245055,,CPRM-SUREG-SA
1245056,,CPRM-SUREG-SA
1245057,,CPRM-SUREG-SA
1245058,,CPRM-SUREG-SA
1245059,,CPRM-SUREG-SA
1245060,,CPRM-SUREG-SA
1245061,,CPRM-SUREG-SA
1245062,,CPRM-SUREG-SA
1245063,,CPRM-SUREG-SA
1246000,,CPRM-SUREG-SA
1246001,,CPRM-SUREG-SA
1246008,,CPRM-SUREG-SA
1246017,,CPRM-SUREG-SA
1246018,,CPRM-SUREG-SA
1246019,,CPRM-SUREG-SA
1246020,,CPRM-SUREG-SA
1246021,,CPRM-SUREG-SA
1246022,,CPRM-SUREG-SA
1246023,,CPRM-SUREG-SA
1247000,,CPRM-SUREG-GO
1247002,,CPRM-SUREG-GO
1247005,,CPRM-SUREG-GO
1248003,,CPRM-SUREG-GO
1249000,,CPRM-SUREG-GO
1249001,,CPRM-SUREG-GO
1249005,,CPRM-SUREG-GO
1250000,,CPRM-SUREG-GO
1251000,,CPRM-SUREG-GO
1251001,,CPRM-SUREG-GO
1251002,,CPRM-SUREG-GO
1254001,,UFC-Cuiaba
1254003,,UFC-Cuiaba
1255002,,UFC-Cuiaba
1256002,,CPRM-SUREG-GO
1257000,,CPRM-SUREG-GO
1258001,,CPRM-SUREG-GO
1260006,,CPRM-SUREG-PV
1261001,,CPRM-SUREG-PV
1262001,,CPRM-SUREG-PV
1264003,,CPRM-SUREG-PV
1338009,,CPRM-SUREG-SA
1339000,,CPRM-SUREG-SA
1339012,,CPRM-SUREG-SA
1339020,,CPRM-SUREG-SA
1339041,,CPRM-SUREG-SA
1340037,,CPRM-SUREG-SA
1340038,,CPRM-SUREG-SA
1340039,,CPRM-SUREG-SA
1341047,,CPRM-SUREG-SA
1342024,,CPRM-SUREG-SA
1342025,,CPRM-SUREG-SA
1343019,,CPRM-SUREG-SA
1343025,,CPRM-SUREG-SA
1343026,,CPRM-SUREG-SA
1344002,,CPRM-SUREG-SA
1344028,,CPRM-SUREG-SA
1344031,,CPRM-SUREG-SA
1345000,,CPRM-SUREG-SA
1345002,,CPRM-SUREG-SA
1345004,,CPRM-SUREG-SA
1345008,,CPRM-SUREG-SA
1345013,,CPRM-SUREG-SA
1345014,,CPRM-SUREG-SA
1345015,,CPRM-SUREG-SA
1345016,,CPRM-SUREG-SA
1345017,,CPRM-SUREG-SA
1345018,,CPRM-SUREG-SA
1345019,,CPRM-SUREG-SA
1345020,,CPRM-SUREG-SA
1345021,,CPRM-SUREG-SA
1346000,,CPRM-SUREG-SA
1346002,,CPRM-SUREG-GO
1346004,,CPRM-SUREG-GO
1346006,,CPRM-SUREG-SA
1346007,,CPRM-SUREG-SA
1346009,,CPRM-SUREG-SA
1346015,,CPRM-SUREG-SA
1346016,,CPRM-SUREG-SA
1346017,,CPRM-SUREG-SA
1346018,,CPRM-SUREG-SA
1347001,,CPRM-SUREG-GO
1348000,,CPRM-SUREG-GO
1348003,,CPRM-SUREG-GO
1349000,,CPRM-SUREG-GO
1349001,,CPRM-SUREG-GO
1349002,,CPRM-SUREG-GO
1349003,,CPRM-SUREG-GO
1350001,,CPRM-SUREG-GO
1350002,,CPRM-SUREG-GO
1352000,,UFC-Cuiaba
1352001,,UFC-Cuiaba
1352002,,CPRM-SUREG-GO
1353001,,UFC-Cuiaba
1354000,,UFC-Cuiaba
1354001,,UFC-Cuiaba
1356002,,CPRM-SUREG-GO
1356004,,CPRM-SUREG-GO
1357000,,CPRM-SUREG-GO
1357001,,CPRM-SUREG-GO
1358001,,CPRM-SUREG-GO
1358005,,CPRM-SUREG-GO
1359000,,CPRM-SUREG-GO
1359001,,CPRM-SUREG-GO
1360000,,CPRM-SUREG-PV
1360001,,CPRM-SUREG-PV
1360003,,CPRM-SUREG-GO
1439001,,CPRM-SUREG-SA
1439002,,CPRM-SUREG-SA
1439044,,CPRM-SUREG-SA
1439089,,CPRM-SUREG-SA
1439115,,CPRM-SUREG-SA
1440009,,CPRM-SUREG-SA
1440034,,CPRM-SUREG-SA
1440035,,CPRM-SUREG-SA
1440037,,CPRM-SUREG-SA
1440038,,CPRM-SUREG-SA
1441034,,CPRM-SUREG-SA
1441035,,CPRM-SUREG-SA
1441036,,CPRM-SUREG-SA
1441037,,CPRM-SUREG-SA
1441038,,CPRM-SUREG-SA
1442031,,CPRM-SUREG-BH
1442040,,CPRM-SUREG-BH
1442042,,CPRM-SUREG-SA
1442043,,CPRM-SUREG-SA
1442044,,CPRM-SUREG-SA
1442045,,CPRM-SUREG-SA
1442046,,CPRM-SUREG-SA
1443026,,CPRM-SUREG-SA
1443029,,CPRM-SUREG-BH
1443030,,CPRM-SUREG-BH
1444003,,CPRM-SUREG-BH
1444004,,CPRM-SUREG-BH
1444028,,CPRM-SUREG-BH
1445000,,CPRM-SUREG-BH
1445004,,CPRM-SUREG-SA
1445005,,CPRM-SUREG-SA
1445006,,CPRM-SUREG-SA
1445010,,CPRM-SUREG-SA
1445011,,CPRM-SUREG-SA
1446004,,CPRM-SUREG-GO
1446008,,CPRM-SUREG-SA
1446016,,CPRM-SUREG-SA
1447000,,CPRM-SUREG-GO
1447002,,CPRM-SUREG-GO
1448001,,CPRM-SUREG-GO
1448004,,CPRM-SUREG-GO
1448005,,CPRM-SUREG-GO
1449000,,CPRM-SUREG-GO
1449001,,CPRM-SUREG-GO
1449002,,CPRM-SUREG-GO
1449003,,CPRM-SUREG-GO
1450000,,CPRM-SUREG-GO
1450001,,CPRM-SUREG-GO
1450002,,CPRM-SUREG-GO
1452004,,CPRM-SUREG-GO
1454000,,CPRM-SUREG-GO
1454002,,CPRM-SUREG-GO
1455008,,CPRM-SUREG-GO
1455009,,CPRM-SUREG-GO
1455010,,CPRM-SUREG-GO
1456001,,CPRM-SUREG-GO
1456009,,CPRM-SUREG-GO
1457000,,CPRM-SUREG-GO
1457001,,CPRM-SUREG-GO
1457003,,CPRM-SUREG-GO
1457004,,CPRM-SUREG-GO
1458002,,CPRM-SUREG-GO
1459003,,CPRM-SUREG-GO
1538001,,CPRM-SUREG-SA
1539002,,CPRM-SUREG-SA
1539016,,CPRM-SUREG-SA
1539022,,CPRM-SUREG-SA
1539048,,CPRM-SUREG-SA
1540019,,CPRM-SUREG-BH
1540020,,CPRM-SUREG-BH
1541010,,CPRM-SUREG-SA
1541025,,CPRM-SUREG-SA
1542014,,CPRM-SUREG-SA
1542015,,CPRM-SUREG-SA
1542016,,CPRM-SUREG-BH
1542026,,CPRM-SUREG-SA
1543018,,CPRM-SUREG-BH
1543019,,CPRM-SUREG-BH
1543020,,CPRM-SUREG-BH
1543024,,CPRM-SUREG-BH
1544017,,CPRM-SUREG-BH
1544018,,CPRM-SUREG-BH
1544019,,CPRM-SUREG-BH
1544030,,CPRM-SUREG-BH
1544032,,CPRM-SUREG-BH
1544036,,CPRM-SUREG-BH
1544037,,CPRM-SUREG-BH
1545002,,CPRM-SUREG-BH
1545004,,CPRM-SUREG-BH
1545005,,CPRM-SUREG-BH
1545006,,CPRM-SUREG-BH
1545008,,CPRM-SUREG-BH
1546001,,CPRM-SUREG-BH
1546005,,CPRM-SUREG-BH
1546011,,CPRM-SUREG-BH
1547032,,CPRM-SUREG-GO
1547043,,CPRM-SUREG-GO
1547079,,CPRM-SUREG-GO
1548001,,CPRM-SUREG-GO
1548003,,CPRM-SUREG-GO
1548011,,CPRM-SUREG-GO
1548020,,CPRM-SUREG-GO
1549001,,CPRM-SUREG-GO
1549002,,CPRM-SUREG-GO
1549004,,CPRM-SUREG-GO
1550000,,CPRM-SUREG-GO
1550001,,CPRM-SUREG-GO
1551000,,CPRM-SUREG-GO
1551003,,CPRM-SUREG-GO
1552001,,CPRM-SUREG-GO
1552006,,CPRM-SUREG-GO
1553003,,CPRM-SUREG-GO
1554005,,CPRM-SUREG-GO
1554006,,CPRM-SUREG-GO
1555005,,CPRM-SUREG-GO
1555008,,CPRM-SUREG-GO
1556000,,CPRM-SUREG-GO
1556001,,CPRM-SUREG-GO
1556006,,CPRM-SUREG-GO
1556007,,CPRM-SUREG-GO
1557003,,CPRM-SUREG-GO
1557005,,CPRM-SUREG-GO
1558000,,CPRM-SUREG-GO
1558001,,CPRM-SUREG-GO
1558004,,CPRM-SUREG-GO
1560000,,CPRM-SUREG-GO
1639000,,CPRM-SUREG-BH
1640009,,CPRM-SUREG-BH
1640010,,CPRM-SUREG-BH
1641010,,CPRM-SUREG-BH
1641011,,CPRM-SUREG-BH
1641013,,CPRM-SUREG-BH
1641023,,CPRM-SUREG-BH
1641024,,CPRM-SUREG-BH
1641025,,CPRM-SUREG-BH
1642027,,CPRM-SUREG-BH
1642028,,CPRM-SUREG-BH
1643027,,CPRM-SUREG-BH
1643028,,CPRM-SUREG-BH
1643036,,CPRM-SUREG-BH
1643037,,CPRM-SUREG-BH
1643038,,CPRM-SUREG-BH
1644027,,CPRM-SUREG-BH
1644028,,CPRM-SUREG-BH
1644032,,CPRM-SUREG-BH
1644033,,CPRM-SUREG-BH
1644034,,CPRM-SUREG-BH
1644042,,CPRM-SUREG-BH
1645002,,CPRM-SUREG-BH
1645005,,CPRM-SUREG-BH
1645013,,CPRM-SUREG-BH
1645019,,CPRM-SUREG-BH
1645020,,CPRM-SUREG-BH
1646003,,CPRM-SUREG-BH
1646004,,CPRM-SUREG-BH
1648001,,CPRM-SUREG-GO
1649000,,CPRM-SUREG-GO
1649001,,CPRM-SUREG-GO
1649004,,CPRM-SUREG-GO
1649007,,CPRM-SUREG-GO
1649009,,CPRM-SUREG-GO
1649010,,CPRM-SUREG-GO
1649012,,CPRM-SUREG-GO
1649022,,CPRM-SUREG-GO
1650000,,CPRM-SUREG-GO
1650001,,CPRM-SUREG-GO
1650002,,CPRM-SUREG-GO
1650003,,CPRM-SUREG-GO
1651000,,CPRM-SUREG-GO
1651001,,CPRM-SUREG-GO
1652000,,CPRM-SUREG-GO
1652001,,CPRM-SUREG-GO
1652003,,CPRM-SUREG-GO
1653002,,CPRM-SUREG-GO
1653004,,CPRM-SUREG-GO
1653005,,CPRM-SUREG-GO
1654001,,CPRM-SUREG-GO
1654004,,CPRM-SUREG-GO
1654005,,CPRM-SUREG-GO
1655000,,CPRM-SUREG-GO
1655004,,CPRM-SUREG-GO
1656002,,CPRM-SUREG-GO
1657004,,CPRM-SUREG-GO
1658000,,CPRM-SUREG-GO
1659001,,CPRM-SUREG-GO
1739001,,CPRM-SUREG-BH
1739006,,CPRM-SUREG-BH
1739010,,CPRM-SUREG-BH
1739021,,CPRM-SUREG-BH
1740001,,CPRM-SUREG-BH
1740008,,CPRM-SUREG-BH
1740033,,CPRM-SUREG-BH
1741006,,CPRM-SUREG-BH
1741007,,CPRM-SUREG-BH
1741009,,CPRM-SUREG-BH
1741013,,CPRM-SUREG-BH
1741019,,CPRM-SUREG-BH
1741020,,CPRM-SUREG-BH
1742014,,CPRM-SUREG-BH
1742017,,CPRM-SUREG-BH
1742019,,CPRM-SUREG-BH
1742023,,CPRM-SUREG-BH
1742033,,CPRM-SUREG-BH
1743016,,CPRM-SUREG-BH
1744030,,CPRM-SUREG-BH
1744044,,CPRM-SUREG-BH
1744045,,CPRM-SUREG-BH
1745014,,CPRM-SUREG-BH
1745016,,CPRM-SUREG-BH
1745017,,CPRM-SUREG-BH
1746001,,CPRM-SUREG-BH
1746006,,CPRM-SUREG-BH
1746007,,CPRM-SUREG-BH
1746018,,CPRM-SUREG-BH
1747005,,CPRM-SUREG-BH
1748004,,CPRM-SUREG-GO
1749000,,CPRM-SUREG-GO
1749002,,CPRM-SUREG-GO
1749003,,CPRM-SUREG-GO
1749004,,CPRM-SUREG-GO
1749005,,CPRM-SUREG-GO
1749009,,CPRM-SUREG-GO
1750013,,CPRM-SUREG-GO
1751001,,CPRM-SUREG-GO
1751002,,CPRM-SUREG-GO
1752002,,CPRM-SUREG-GO
1752006,,CPRM-SUREG-GO
1753002,,CPRM-SUREG-GO
1754002,,CPRM-SUREG-GO
1754004,,CPRM-SUREG-GO
1755000,,CPRM-SUREG-GO
1839000,,CPRM-SUREG-BH
1839001,,CPRM-SUREG-BH
1839006,,CPRM-SUREG-BH
1840000,,CPRM-SUREG-BH
1840003,,CPRM-SUREG-BH
1840007,,CPRM-SUREG-BH
1840008,,CPRM-SUREG-BH
1840010,,CPRM-SUREG-BH
1840012,,CPRM-SUREG-BH
1840013,,CPRM-SUREG-BH
1840015,,CPRM-SUREG-BH
1840016,,CPRM-SUREG-BH
1840017,,CPRM-SUREG-BH
1841006,,CPRM-SUREG-BH
1841007,,CPRM-SUREG-BH
1841008,,CPRM-SUREG-BH
1841009,,CPRM-SUREG-BH
1841010,,CPRM-SUREG-BH
1841011,,CPRM-SUREG-BH
1841018,,CPRM-SUREG-BH
1841019,,CPRM-SUREG-BH
1841021,,CPRM-SUREG-BH
1842005,,CPRM-SUREG-BH
1842007,,CPRM-SUREG-BH
1842008,,CPRM-SUREG-BH
1842020,,CPRM-SUREG-BH
1843000,,CPRM-SUREG-BH
1843002,,CPRM-SUREG-BH
1843003,,CPRM-SUREG-BH
1843011,,CPRM-SUREG-BH
1843012,,CPRM-SUREG-BH
1843015,,CPRM-SUREG-BH
1843020,,CPRM-SUREG-BH
1844009,,CPRM-SUREG-BH
1844010,,CPRM-SUREG-BH
1844017,,CPRM-SUREG-BH
1844019,,CPRM-SUREG-BH
1844024,,CPRM-SUREG-BH
1845002,,CPRM-SUREG-BH
1845004,,CPRM-SUREG-BH
1845013,,CPRM-SUREG-BH
1845014,,CPRM-SUREG-BH
1845021,,CPRM-SUREG-BH
1845027,,CPRM-SUREG-BH
1845032,,CPRM-SUREG-BH
1846002,,CPRM-SUREG-BH
1846004,,CPRM-SUREG-BH
1846005,,CPRM-SUREG-BH
1846006,,CPRM-SUREG-BH
1846015,,CPRM-SUREG-BH
1846016,,CPRM-SUREG-BH
1846017,,CPRM-SUREG-BH
1846019,,CPRM-SUREG-BH
1846023,,CPRM-SUREG-BH
1846031,,CPRM-SUREG-BH
1847000,,CPRM-SUREG-BH
1847006,,CPRM-SUREG-BH
1847007,,CPRM-SUREG-BH
1847008,,CPRM-SUREG-BH
1847011,,CPRM-SUREG-BH
1848000,,CPRM-SUREG-BH
1848006,,CPRM-SUREG-BH
1848007,,CPRM-SUREG-GO
1848008,,CPRM-SUREG-BH
1848009,,CPRM-SUREG-BH
1848010,,CPRM-SUREG-BH
1849002,,CPRM-SUREG-BH
1849006,,CPRM-SUREG-BH
1849026,,CPRM-SUREG-BH
1851000,,CPRM-SUREG-GO
1851002,,CPRM-SUREG-GO
1851004,,CPRM-SUREG-GO
1851005,,CPRM-SUREG-GO
1852000,,CPRM-SUREG-GO
1852002,,CPRM-SUREG-GO
1852003,,CPRM-SUREG-GO
1853000,,CPRM-SUREG-GO
1853002,,CPRM-SUREG-GO
1853004,,CPRM-SUREG-GO
1853005,,CPRM-SUREG-GO
1854001,,CPRM-SUREG-GO
1854002,,CPRM-SUREG-GO
1854003,,CPRM-SUREG-GO
1939002,,CPRM-SUREG-BH
1940000,,CPRM-SUREG-BH
1940001,,CPRM-SUREG-BH
1940002,,CPRM-SUREG-BH
1940003,,CPRM-SUREG-BH
1940005,,CPRM-SUREG-BH
1940006,,CPRM-SUREG-BH
1940007,,CPRM-SUREG-BH
1940009,,CPRM-SUREG-BH
1940010,,CPRM-SUREG-BH
1940012,,CPRM-SUREG-BH
1940013,,CPRM-SUREG-BH
1940020,,CPRM-SUREG-BH
1940021,,CPRM-SUREG-BH
1940022,,CPRM-SUREG-BH
1940023,,CPRM-SUREG-BH
1941004,,CPRM-SUREG-BH
1941005,,CPRM-SUREG-BH
1941009,,CPRM-SUREG-BH
1941011,,CPRM-SUREG-BH
1941012,,CPRM-SUREG-BH
1941018,,CPRM-SUREG-BH
1941021,,CPRM-SUREG-BH
1942002,,CPRM-SUREG-BH
1942006,,CPRM-SUREG-BH
1942029,,CPRM-SUREG-BH
1942031,,CPRM-SUREG-BH
1942032,,CPRM-SUREG-BH
1943000,,CPRM-SUREG-BH
1943002,,CPRM-SUREG-BH
1943004,,CPRM-SUREG-BH
1943006,,CPRM-SUREG-BH
1943007,,CPRM-SUREG-BH
1943008,,CPRM-SUREG-BH
1943022,,CPRM-SUREG-BH
1943025,,CPRM-SUREG-BH
1943027,,CPRM-SUREG-BH
1943035,,CPRM-SUREG-BH
1943042,,CPRM-SUREG-BH
1944007,,CPRM-SUREG-BH
1944009,,CPRM-SUREG-BH
1944010,,CPRM-SUREG-BH
1944011,,CPRM-SUREG-BH
1944020,,CPRM-SUREG-BH
1944021,,CPRM-SUREG-BH
1944024,,CPRM-SUREG-BH
1944026,,CPRM-SUREG-BH
1944027,,CPRM-SUREG-BH
