CodigoPLU,CodigoFLU,OperadoraSigla
1944049,,CPRM-SUREG-BH
1944055,,CPRM-SUREG-BH
1944059,,CPRM-SUREG-BH
1944062,,CPRM-SUREG-BH
1944063,,CPRM-SUREG-BH
1944068,,CPRM-SUREG-BH
1944082,,CPRM-SUREG-BH
1945008,,CPRM-SUREG-BH
1945019,,CPRM-SUREG-BH
1945035,,CPRM-SUREG-BH
1945039,,CPRM-SUREG-BH
1946000,,CPRM-SUREG-BH
1946005,,CPRM-SUREG-BH
1946008,,CPRM-SUREG-BH
1946009,,CPRM-SUREG-BH
1946010,,CPRM-SUREG-BH
1946011,,CPRM-SUREG-BH
1946018,,CPRM-SUREG-BH
1946019,,CPRM-SUREG-BH
1946020,,CPRM-SUREG-BH
1946022,,CPRM-SUREG-BH
1947001,,CPRM-SUREG-BH
1947002,,CPRM-SUREG-BH
1947006,,CPRM-SUREG-BH
1947007,,CPRM-SUREG-BH
1947008,,CPRM-SUREG-BH
1947009,,CPRM-SUREG-BH
1947025,,CPRM-SUREG-BH
1947026,,CPRM-SUREG-BH
1948003,,CPRM-SUREG-BH
1948007,,CPRM-SUREG-BH
1948010,,CPRM-SUREG-BH
1948014,,CPRM-SUREG-BH
1948016,,CPRM-SUREG-BH
1949000,,CPRM-SUREG-BH
1949003,,CPRM-SUREG-BH
1949004,,CPRM-SUREG-BH
1949005,,CPRM-SUREG-BH
1949007,,CPRM-SUREG-BH
1950000,,CPRM-SUREG-BH
1950012,,CPRM-SUREG-BH
1950017,,CPRM-SUREG-BH
1950018,,CPRM-SUREG-BH
1951003,,CPRM-SUREG-GO
1951004,,CPRM-SUREG-GO
1951005,,CPRM-SUREG-GO
1952000,,CPRM-SUREG-GO
1952001,,CPRM-SUREG-GO
1952002,,CPRM-SUREG-GO
1953001,,CPRM-SUREG-GO
1953003,,CPRM-SUREG-GO
1954002,,CPRM-SUREG-GO
1954003,,CPRM-SUREG-GO
1954004,,CPRM-SUREG-GO
1954005,,CPRM-SUREG-GO
1954006,,CPRM-SUREG-GO
1955000,,CPRM-SUREG-GO
1956003,,CPRM-SUREG-GO
1956005,,CPRM-SUREG-GO
1957005,,CPRM-SUREG-GO
2040003,,CPRM-SUREG-BH
2040004,,CPRM-SUREG-BH
2040005,,CPRM-SUREG-BH
2040007,,CPRM-SUREG-BH
2040008,,CPRM-SUREG-BH
2040009,,CPRM-SUREG-BH
2040011,,CPRM-SUREG-BH
2040012,,CPRM-SUREG-BH
2040014,,CPRM-SUREG-BH
2040017,,CPRM-SUREG-BH
2040018,,CPRM-SUREG-BH
2040020,,CPRM-SUREG-BH
2040022,,CPRM-SUREG-BH
2040023,,CPRM-SUREG-BH
2041000,,CPRM-SUREG-BH
2041008,,CPRM-SUREG-BH
2041010,,CPRM-SUREG-BH
2041011,,CPRM-SUREG-BH
2041015,,CPRM-SUREG-BH
2041017,,CPRM-SUREG-BH
2041020,,CPRM-SUREG-BH
2041021,,CPRM-SUREG-BH
2041023,,CPRM-SUREG-BH
2041046,,CPRM-SUREG-SP
2042014,,CPRM-SUREG-SP
2042017,,CPRM-SUREG-BH
2042040,,CPRM-SUREG-BH
2043002,,CPRM-SUREG-BH
2043004,,CPRM-SUREG-BH
2043005,,CPRM-SUREG-BH
2043009,,CPRM-SUREG-BH
2043013,,CPRM-SUREG-BH
2043018,,CPRM-SUREG-BH
2043025,,CPRM-SUREG-BH
2043042,,CPRM-SUREG-BH
2043043,,CPRM-SUREG-BH
2043059,,CPRM-SUREG-BH
2044002,,CPRM-SUREG-BH
2044006,,CPRM-SUREG-BH
2044008,,CPRM-SUREG-BH
2044009,,CPRM-SUREG-BH
2044012,,CPRM-SUREG-BH
2044016,,CPRM-SUREG-BH
2044019,,CPRM-SUREG-BH
2044020,,CPRM-SUREG-BH
2044021,,CPRM-SUREG-BH
2044024,,CPRM-SUREG-BH
2044026,,CPRM-SUREG-BH
2044027,,IGAM-MG
2044037,,CPRM-SUREG-BH
2044038,,IGAM-MG
2044041,,CPRM-SUREG-BH
2044042,,CPRM-SUREG-BH
2044043,,CPRM-SUREG-BH
2044050,,IGAM-MG
2044053,,CPRM-SUREG-BH
2044054,,CPRM-SUREG-BH
2045001,,CPRM-SUREG-BH
2045005,,CPRM-SUREG-BH
2045010,,CPRM-SUREG-BH
2045011,,CPRM-SUREG-BH
2045012,,CPRM-SUREG-BH
2045013,,CPRM-SUREG-BH
2045020,,CPRM-SUREG-BH
2045026,,CPRM-SUREG-BH
2046009,,CPRM-SUREG-BH
2046011,,CPRM-SUREG-BH
2047007,,CPRM-SUREG-BH
2047016,,CPRM-SUREG-BH
2047019,,CONSTRUFAM-SP
2047032,,CONSTRUFAM-SP
2047101,,CPRM-SUREG-BH
2047102,,CPRM-SUREG-BH
2047116,,CPRM-SUREG-BH
2048002,,CPRM-SUREG-BH
2048004,,CPRM-SUREG-BH
2048020,,CONSTRUFAM-SP
2048033,,CONSTRUFAM-SP
2048090,,CONSTRUFAM-SP
2048102,,CPRM-SUREG-BH
2049072,,CPRM-SUREG-BH
2051045,,CPRM-SUREG-GO
2051046,,CPRM-SUREG-BH
2052003,,CPRM-SUREG-GO
2052004,,CPRM-SUREG-GO
2053001,,CPRM-SUREG-GO
2054005,,CPRM-SUREG-GO
2054009,,CPRM-SUREG-GO
2054014,,CPRM-SUREG-GO
2054019,,CPRM-SUREG-GO
2054020,,CPRM-SUREG-GO
2054021,,CPRM-SUREG-GO
2055001,,CPRM-SUREG-GO
2055003,,CPRM-SUREG-GO
2055004,,CPRM-SUREG-GO
2056005,,CPRM-SUREG-GO
2056007,,CPRM-SUREG-GO
2057001,,CPRM-SUREG-GO
2140000,,CPRM-SUREG-BH
2141001,,CPRM-SUREG-SP
2141017,,CPRM-SUREG-SP
2142008,,CPRM-SUREG-SP
2142015,,CPRM-SUREG-SP
2142022,,CPRM-SUREG-SP
2142058,,CPRM-SUREG-SP
2143000,,CPRM-SUREG-SP
2143003,,CPRM-SUREG-BH
2143007,,CPRM-SUREG-BH
2143009,,IGAM-MG
2143011,,CPRM-SUREG-SP
2143016,,CPRM-SUREG-SP
2143019,,CPRM-SUREG-SP
2143062,,CPRM-SUREG-SP
2144002,,IGAM-MG
2144003,,IGAM-MG
2144010,,IGAM-MG
2144016,,CPRM-SUREG-SP
2144020,,IGAM-MG
2144037,,IGAM-MG
2144038,,IGAM-MG
2145009,,IGAM-MG
2145017,,IGAM-MG
2145032,,CPRM-SUREG-BH
2145041,,CPRM-SUREG-BH
2145042,,CPRM-SUREG-BH
2145043,,CPRM-SUREG-BH
2145044,,CPRM-SUREG-BH
2146028,,CPRM-SUREG-BH
2146030,,CPRM-SUREG-BH
2146078,,CPRM-SUREG-BH
2146081,,CPRM-SUREG-BH
2147022,,CONSTRUFAM-SP
2147054,,CPRM-SUREG-BH
2147165,,CONSTRUFAM-SP
2148050,,CONSTRUFAM-SP
2148167,,CONSTRUFAM-SP
2148168,,CONSTRUFAM-SP
2152000,,CPRM-SUREG-GO
2152001,,CPRM-SUREG-GO
2152005,,CPRM-SUREG-GO
2152014,,CPRM-SUREG-GO
2152016,,CPRM-SUREG-GO
2153000,,CPRM-SUREG-GO
2153003,,CPRM-SUREG-GO
2153004,,CPRM-SUREG-GO
2154001,,CPRM-SUREG-GO
2154006,,CPRM-SUREG-GO
2154007,,CPRM-SUREG-GO
2155000,,CPRM-SUREG-GO
2155001,,CPRM-SUREG-GO
2156000,,CPRM-SUREG-GO
2156001,,CPRM-SUREG-GO
2157003,,CPRM-SUREG-GO
2157005,,CPRM-SUREG-GO
2241001,,CPRM-SUREG-SP
2241002,,CPRM-SUREG-SP
2241004,,CPRM-SUREG-SP
2242001,,CPRM-SUREG-SP
2242002,,CPRM-SUREG-SP
2242005,,CPRM-SUREG-SP
2242006,,CPRM-SUREG-SP
2242007,,CPRM-SUREG-SP
2242008,,CPRM-SUREG-SP
2242010,,CPRM-SUREG-SP
2242011,,CPRM-SUREG-SP
2242012,,CPRM-SUREG-SP
2242013,,CPRM-SUREG-SP
2242014,,CPRM-SUREG-SP
2242016,,CPRM-SUREG-SP
2242017,,CPRM-SUREG-SP
2242018,,CPRM-SUREG-SP
2242019,,CPRM-SUREG-SP
2242020,,CPRM-SUREG-SP
2242022,,CPRM-SUREG-SP
2242024,,CPRM-SUREG-SP
2242025,,CPRM-SUREG-SP
2242026,,CPRM-SUREG-SP
2242033,,CPRM-SUREG-SP
2243002,,CPRM-SUREG-SP
2243004,,CPRM-SUREG-SP
2243005,,CPRM-SUREG-SP
2243006,,CPRM-SUREG-SP
2243007,,CPRM-SUREG-SP
2243010,,CPRM-SUREG-SP
2243011,,CPRM-SUREG-SP
2243013,,CPRM-SUREG-SP
2243015,,CPRM-SUREG-SP
2243202,,CPRM-SUREG-SP
2243250,,CPRM-SUREG-SP
2243268,,CPRM-SUREG-SP
2244010,,CPRM-SUREG-SP
2244030,,CPRM-SUREG-SP
2244033,,CPRM-SUREG-SP
2244034,,CPRM-SUREG-SP
2244035,,CPRM-SUREG-SP
2244037,,CPRM-SUREG-SP
2244039,,CPRM
2244044,,CPRM-SUREG-SP
2244045,,CPRM-SUREG-SP
2244047,,CPRM
2244048,,CPRM-SUREG-SP
2244049,,CPRM-SUREG-SP
2244054,,IGAM-MG
2244057,,IGAM-MG
2244058,,CPRM
2244064,,IGAM-MG
2244071,,IGAM-MG
2244148,,CPRM-SUREG-SP
2244149,,CPRM-SUREG-SP
2245010,,IGAM-MG
2245077,,IGAM-MG
2245080,,IGAM-MG
2245084,,IGAM-MG
2245085,,IGAM-MG
2245088,,IGAM-MG
2245089,,IGAM-MG
2245090,,IGAM-MG
2245104,,IGAM-MG
2246003,,CONSTRUFAM-SP
2246009,,CONSTRUFAM-SP
2246033,,CONSTRUFAM-SP
2246038,,CONSTRUFAM-SP
2246050,,IGAM-MG
2246057,,IGAM-MG
2246127,,IGAM-MG
2246167,,CPRM-SUREG-SP
2246168,,CPRM-SUREG-SP
2246169,,CPRM-SUREG-SP
2246170,,CPRM-SUREG-SP
2246171,,CPRM-SUREG-SP
2247059,,CONSTRUFAM-SP
2247182,,CONSTRUFAM-SP
2247184,,CONSTRUFAM-SP
2247196,,CONSTRUFAM-SP
2247197,,CONSTRUFAM-SP
2247198,,CONSTRUFAM-SP
2249103,,CONSTRUFAM-SP
2250024,,CONSTRUFAM-SP
2252000,,CPRM-SUREG-GO
2253002,,IAT-PR
2253014,,CPRM-SUREG-GO
2253016,,IAT-PR
2254000,,CPRM-SUREG-GO
2254003,,CPRM-SUREG-GO
2254005,,CPRM-SUREG-GO
2255002,,CPRM-SUREG-GO
2255003,,CPRM-SUREG-GO
2255004,,CPRM-SUREG-GO
2256001,,CPRM-SUREG-GO
2257000,,CPRM-SUREG-GO
2344006,,CPRM-SUREG-SP
2344008,,CPRM-SUREG-SP
2344009,,CPRM-SUREG-SP
2344016,,CPRM-SUREG-SP
2344019,,CPRM-SUREG-SP
2345062,,CPRM-SUREG-SP
2345063,,CPRM-SUREG-SP
2345076,,CONSTRUFAM-SP
2345191,,CPRM-SUREG-SP
2346097,,CONSTRUFAM-SP
2346100,,CONSTRUFAM-SP
2346101,,CONSTRUFAM-SP
2346103,,CONSTRUFAM-SP
2347054,,CONSTRUFAM-SP
2347055,,CONSTRUFAM-SP
2347056,,CONSTRUFAM-SP
2347058,,CONSTRUFAM-SP
2347061,,CONSTRUFAM-SP
2348033,,CONSTRUFAM-SP
2348088,,CONSTRUFAM-SP
2349005,,CONSTRUFAM-SP
2349007,,CONSTRUFAM-SP
2349020,,CONSTRUFAM-SP
2349030,,IAT-PR
2351013,,IAT-PR
2352000,,IAT-PR
2353001,,IAT-PR
2353044,,IAT-PR
2353048,,CPRM-SUREG-GO
2354001,,CPRM-SUREG-GO
2354004,,CPRM-SUREG-GO
2355000,,CPRM-SUREG-GO
2355001,,CPRM-SUREG-GO
2355003,,CPRM-SUREG-GO
2447074,,CONSTRUFAM-SP
2447075,,CONSTRUFAM-SP
2447095,,DAEE-SP
2447096,,DAEE-SP
2448083,,DAEE-SP
2449019,,IAT-PR
2451014,,IAT-PR
2451015,,IAT-PR
2452051,,IAT-PR
2453009,,IAT-PR
2453013,,IAT-PR
2548000,,IAT-PR
2548001,,IAT-PR
2548003,,IAT-PR
2549003,,IAT-PR
2549004,,IAT-PR
2549076,,IAT-PR
2549077,,IAT-PR
2549080,,IAT-PR
2549081,,IAT-PR
2550003,,IAT-PR
2550005,,IAT-PR
2550006,,IAT-PR
2551000,,IAT-PR
2551001,,IAT-PR
2551024,,IAT-PR
2551033,,IAT-PR
2551047,,IAT-PR
2552000,,IAT-PR
2552002,,IAT-PR
2552041,,IAT-PR
2553024,,IAT-PR
2553057,,IAT-PR
2648014,,EPAGRI-SC
2648019,,EPAGRI-SC
2648020,,EPAGRI-SC
2648027,,EPAGRI-SC
2648028,,EPAGRI-SC
2649002,,EPAGRI-SC
2649009,,EPAGRI-SC
2649010,,EPAGRI-SC
2649017,,EPAGRI-SC
2649021,,IAT-PR
2649053,,EPAGRI-SC
2649054,,IAT-PR
2649055,,IAT-PR
2649056,,IAT-PR
2649057,,IAT-PR
2649058,,EPAGRI-SC
2649060,,EPAGRI-SC
2649061,,EPAGRI-SC
2649064,,EPAGRI-SC
2649065,,EPAGRI-SC
2650015,,IAT-PR
2650016,,IAT-PR
2650018,,IAT-PR
2650019,,CPRM-SUREG-PA
2650022,,EPAGRI-SC
2650023,,EPAGRI-SC
2650032,,CPRM-SUREG-PA
2651001,,CPRM-SUREG-PA
2651022,,CPRM-SUREG-PA
2651031,,IAT-PR
2651036,,CPRM-SUREG-PA
2651040,,CPRM-SUREG-PA
2651044,,IAT-PR
2651052,,CPRM-SUREG-PA
2652002,,CPRM-SUREG-PA
2652021,,CPRM-SUREG-PA
2652031,,CPRM-SUREG-PA
2652034,,CPRM-SUREG-PA
2652045,,CPRM-SUREG-PA
2653001,,CPRM-SUREG-PA
2653002,,CPRM-SUREG-PA
2653003,,CPRM-SUREG-PA
2653005,,CPRM-SUREG-PA
2653009,,IAT-PR
2653013,,CPRM-SUREG-PA
2653029,,CPRM-SUREG-PA
2748000,,EPAGRI-SC
2748003,,EPAGRI-SC
2748016,,EPAGRI-SC
2748017,,EPAGRI-SC
2748018,,EPAGRI-SC
2748019,,EPAGRI-SC
2749000,,EPAGRI-SC
2749005,,EPAGRI-SC
2749006,,EPAGRI-SC
2749007,,EPAGRI-SC
2749013,,EPAGRI-SC
2749015,,EPAGRI-SC
2749016,,EPAGRI-SC
2749017,,EPAGRI-SC
2749020,,EPAGRI-SC
2749027,,EPAGRI-SC
2749033,,EPAGRI-SC
2749034,,EPAGRI-SC
2749035,,CPRM-SUREG-PA
2749041,,EPAGRI-SC
2749048,,EPAGRI-SC
2750001,,CPRM-SUREG-PA
2750007,,CPRM-SUREG-PA
2750008,,CPRM-SUREG-PA
2750010,,CPRM-SUREG-PA
2750011,,CPRM-SUREG-PA
2750012,,CPRM-SUREG-PA
2750020,,CPRM-SUREG-PA
2750021,,EPAGRI-SC
2751001,,CPRM-SUREG-PA
2751004,,CPRM-SUREG-PA
2751006,,CPRM-SUREG-PA
2751007,,CPRM-SUREG-PA
2751011,,CPRM-SUREG-PA
2751012,,CPRM-SUREG-PA
2751015,,CPRM-SUREG-PA
2751017,,CPRM-SUREG-PA
2751018,,CPRM-SUREG-PA
2751021,,CPRM-SUREG-PA
2751022,,CPRM-SUREG-PA
2751025,,CPRM-SUREG-PA
2752005,,CPRM-SUREG-PA
2752006,,CPRM-SUREG-PA
2752017,,CPRM-SUREG-PA
2752021,,CPRM-SUREG-PA
2753002,,CPRM-SUREG-PA
2753006,,CPRM-SUREG-PA
2753007,,CPRM-SUREG-PA
2753013,,CPRM-SUREG-PA
2753014,,CPRM-SUREG-PA
2753015,,CPRM-SUREG-PA
2753016,,CPRM-SUREG-PA
2753024,,CPRM-SUREG-PA
2753025,,CPRM-SUREG-PA
2753026,,CPRM-SUREG-PA
2754007,,CPRM-SUREG-PA
2754010,,CPRM-SUREG-PA
2754013,,CPRM-SUREG-PA
2754014,,CPRM-SUREG-PA
2754015,,CPRM-SUREG-PA
2848006,,EPAGRI-SC
2848007,,EPAGRI-SC
2848009,,EPAGRI-SC
2849005,,EPAGRI-SC
2849009,,CPRM-SUREG-PA
2849019,,EPAGRI-SC
2849020,,EPAGRI-SC
2849021,,CPRM-SUREG-PA
2849022,,EPAGRI-SC
2849029,,EPAGRI-SC
2849035,,CPRM-SUREG-PA
2850002,,CPRM-SUREG-PA
2850009,,CPRM-SUREG-PA
2850016,,CPRM-SUREG-PA
2850019,,CPRM-SUREG-PA
2850020,,CPRM-SUREG-PA
2851003,,CPRM-SUREG-PA
2851010,,CPRM-SUREG-PA
2851020,,CPRM-SUREG-PA
2851021,,CPRM-SUREG-PA
2851024,,CPRM-SUREG-PA
2851028,,CPRM-SUREG-PA
2851043,,CPRM-SUREG-PA
2851044,,CPRM-SUREG-PA
2851050,,CPRM-SUREG-PA
2851051,,CPRM-SUREG-PA
2851052,,CPRM-SUREG-PA
2851073,,CPRM-SUREG-PA
2852004,,CPRM-SUREG-PA
2852006,,CPRM-SUREG-PA
2852007,,CPRM-SUREG-PA
2852009,,CPRM-SUREG-PA
2852014,,CPRM-SUREG-PA
2852024,,CPRM-SUREG-PA
2852031,,CPRM-SUREG-PA
2852046,,CPRM-SUREG-PA
2852050,,CPRM-SUREG-PA
2852052,,CPRM-SUREG-PA
2852053,,CPRM-SUREG-PA
2852054,,CPRM-SUREG-PA
2853014,,CPRM-SUREG-PA
2853015,,CPRM-SUREG-PA
2853023,,CPRM-SUREG-PA
2853026,,CPRM-SUREG-PA
2853028,,CPRM-SUREG-PA
2853033,,CPRM-SUREG-PA
2853034,,CPRM-SUREG-PA
2853035,,CPRM-SUREG-PA
2853037,,CPRM-SUREG-PA
2853040,,CPRM-SUREG-PA
2854001,,CPRM-SUREG-PA
2854003,,CPRM-SUREG-PA
2854005,,CPRM-SUREG-PA
2854006,,CPRM-SUREG-PA
2854012,,CPRM-SUREG-PA
2854013,,CPRM-SUREG-PA
2854018,,CPRM-SUREG-PA
2854033,,CPRM-SUREG-PA
2855005,,CPRM-SUREG-PA
2855007,,CPRM-SUREG-PA
2855008,,CPRM-SUREG-PA
2855012,,CPRM-SUREG-PA
2856007,,CPRM-SUREG-PA
2949003,,EPAGRI-SC
2950008,,CPRM-SUREG-PA
2950016,,CPRM-SUREG-PA
2950019,,CPRM-SUREG-PA
2950028,,CPRM-SUREG-PA
2950033,,CPRM-SUREG-PA
2950034,,CPRM-SUREG-PA
2950038,,CPRM-SUREG-PA
2950045,,CPRM-SUREG-PA
2950056,,CPRM-SUREG-PA
2950059,,CPRM-SUREG-PA
2950060,,CPRM-SUREG-PA
2950062,,CPRM-SUREG-PA
2950063,,CPRM-SUREG-PA
2951017,,CPRM-SUREG-PA
2951024,,CPRM-SUREG-PA
2951028,,CPRM-SUREG-PA
2951067,,CPRM-SUREG-PA
2951142,,CPRM-SUREG-PA
2952001,,CPRM-SUREG-PA
2952003,,CPRM-SUREG-PA
2952035,,CPRM-SUREG-PA
2952036,,CPRM-SUREG-PA
2952037,,CPRM-SUREG-PA
2952038,,CPRM-SUREG-PA
2953030,,CPRM-SUREG-PA
2953036,,CPRM-SUREG-PA
2954001,,CPRM-SUREG-PA
2954005,,CPRM-SUREG-PA
2954019,,CPRM-SUREG-PA
2954020,,CPRM-SUREG-PA
2954030,,CPRM-SUREG-PA
2954031,,CPRM-SUREG-PA
2954032,,CPRM-SUREG-PA
2954033,,CPRM-SUREG-PA
2955002,,CPRM-SUREG-PA
2955006,,CPRM-SUREG-PA
2955007,,CPRM-SUREG-PA
2955014,,CPRM-SUREG-PA
2955016,,CPRM-SUREG-PA
2955017,,CPRM-SUREG-PA
2956007,,CPRM-SUREG-PA
2956008,,CPRM-SUREG-PA
2956009,,CPRM-SUREG-PA
2957008,,CPRM-SUREG-PA
3050002,,CPRM-SUREG-PA
3050007,,CPRM-SUREG-PA
3050008,,CPRM-SUREG-PA
3050009,,CPRM-SUREG-PA
3050010,,CPRM-SUREG-PA
3051004,,CPRM-SUREG-PA
3051005,,CPRM-SUREG-PA
3051016,,CPRM-SUREG-PA
3051017,,CPRM-SUREG-PA
3051023,,CPRM-SUREG-PA
3051031,,CPRM-SUREG-PA
3051039,,CPRM-SUREG-PA
3051043,,CPRM-SUREG-PA
3052007,,CPRM-SUREG-PA
3052009,,CPRM-SUREG-PA
3052010,,CPRM-SUREG-PA
3052011,,CPRM-SUREG-PA
3052012,,CPRM-SUREG-PA
3052013,,CPRM-SUREG-PA
3052016,,CPRM-SUREG-PA
3052017,,CPRM-SUREG-PA
3053007,,CPRM-SUREG-PA
3053018,,CPRM-SUREG-PA
3053020,,CPRM-SUREG-PA
3053021,,CPRM-SUREG-PA
3053022,,CPRM-SUREG-PA
3053023,,CPRM-SUREG-PA
3053024,,CPRM-SUREG-PA
3053028,,CPRM-SUREG-PA
3054016,,CPRM-SUREG-PA
3054018,,CPRM-SUREG-PA
3054019,,CPRM-SUREG-PA
3054020,,CPRM-SUREG-PA
3054021,,CPRM-SUREG-PA
3055003,,CPRM-SUREG-PA
3055004,,CPRM-SUREG-PA
3055005,,CPRM-SUREG-PA
3055007,,CPRM-SUREG-PA
3055008,,CPRM-SUREG-PA
3055009,,CPRM-SUREG-PA
3055011,,CPRM-SUREG-PA
3056004,,CPRM-SUREG-PA
3056006,,CPRM-SUREG-PA
3056007,,CPRM-SUREG-PA
3056010,,CPRM-SUREG-PA
3151003,,CPRM-SUREG-PA
3151004,,CPRM-SUREG-PA
3152002,,CPRM-SUREG-PA
3152003,,CPRM-SUREG-PA
3152005,,CPRM-SUREG-PA
3152008,,CPRM-SUREG-PA
3153003,,CPRM-SUREG-PA
3153004,,CPRM-SUREG-PA
3153006,,CPRM-SUREG-PA
3153007,,CPRM-SUREG-PA
3153008,,CPRM-SUREG-PA
3153017,,CPRM-SUREG-PA
3153021,,CPRM-SUREG-PA
3153030,,CPRM-SUREG-PA
3154003,,CPRM-SUREG-PA
3154007,,CPRM-SUREG-PA
3154008,,CPRM-SUREG-PA
3155001,,CPRM-SUREG-PA
3252005,,CPRM-SUREG-PA
3252006,,CPRM-SUREG-PA
3252008,,CPRM-SUREG-PA
3252024,,CPRM-SUREG-PA
3252025,,CPRM-SUREG-PA
3253001,,CPRM-SUREG-PA
3253003,,CPRM-SUREG-PA
3253004,,CPRM-SUREG-PA
8050000,,CPRM-SUREG-BE
8050001,,CPRM-SUREG-BE
8051010,,CPRM-SUREG-BE
8051012,,CPRM-SUREG-BE
8051023,,CPRM-SUREG-BE
8059001,,CPRM-SUREG-MA
8059002,,CPRM-SUREG-MA
8059003,,CPRM-SUREG-MA
8066002,,CPRM-SUREG-MA
8067002,,CPRM-SUREG-MA
8067003,,CPRM-SUREG-MA
8069004,,CPRM-SUREG-MA
8069005,,CPRM-SUREG-MA
8150000,,CPRM-SUREG-BE
8151000,,CPRM-SUREG-BE
8160001,,CPRM-SUREG-MA
8160003,,CPRM-SUREG-MA
8168000,,CPRM-SUREG-MA
8250002,,CPRM-SUREG-BE
8250003,,CPRM-SUREG-BE
8251003,,CPRM-SUREG-BE
8260002,,CPRM-SUREG-MA
8260003,,CPRM-SUREG-MA
8260006,,CPRM-SUREG-MA
8261001,,CPRM-SUREG-MA
8261003,,CPRM-SUREG-MA
8351002,,CPRM-SUREG-BE
8360006,,CPRM-SUREG-MA
8360007,,CPRM-SUREG-MA
8361000,,CPRM-SUREG-MA
8361001,,CPRM-SUREG-MA
8361004,,CPRM-SUREG-MA
8361005,,CPRM-SUREG-MA
8459000,,CPRM-SUREG-MA
8460004,,CPRM-SUREG-MA
8461000,,CPRM-SUREG-MA
